,month,name,latitude,longitude,count,rank
89,7,E 7 St & Avenue A,40.72621788,-73.98379855,4028,1
90,7,West St & Chambers St,40.71754834,-74.01322069,2768,2
91,7,Carmine St & 6 Ave,40.73038599,-74.00214988,2680,3
92,7,West St & Chambers St,40.71754834,-74.01322069,2435,4
93,7,Carmine St & 6 Ave,40.73038599,-74.00214988,2419,5
94,7,Greenwich Ave & 8 Ave,40.7390169121,-74.0026376103,2413,6
95,7,W 20 St & 11 Ave,40.746745,-74.007756,2389,7
96,7,Greenwich Ave & 8 Ave,40.7390169121,-74.0026376103,2258,8
97,7,Broadway & E 14 St,40.73454567,-73.99074142,2235,9
98,7,E 14 St & Avenue B,40.72938685,-73.97772429,2208,10
99,4,E 7 St & Avenue A,40.72621788,-73.98379855,2393,1
100,4,W 20 St & 11 Ave,40.746745,-74.007756,1677,2
101,4,Lafayette St & E 8 St,40.73028666,-73.9907647,1673,3
102,4,Carmine St & 6 Ave,40.73038599,-74.00214988,1670,4
103,4,LaGuardia Pl & W 3 St,40.72917025,-73.99810231,1591,5
104,4,1 Ave & E 15 St,40.73221853,-73.98165557,1575,6
105,4,E 14 St & Avenue B,40.72938685,-73.97772429,1564,7
106,4,Pershing Square North,40.751873,-73.977706,1561,8
107,4,University Pl & E 14 St,40.73492695,-73.99200509,1472,9
108,4,Carmine St & 6 Ave,40.73038599,-74.00214988,1398,10
109,9,E 10 St & Avenue A,40.72740794,-73.98142006,4478,1
110,9,Cooper Square & E 7 St,40.72923649910006,-73.99086803197861,3397,2
111,9,Cooper Square & E 7 St,40.72923649910006,-73.99086803197861,3090,3
112,9,E 14 St & Avenue B,40.72938685,-73.97772429,2700,4
113,9,West St & Chambers St,40.71754834,-74.01322069,2566,5
114,9,Carmine St & 6 Ave,40.73038599,-74.00214988,2384,6
115,9,Broadway & E 14 St,40.73454567,-73.99074142,2324,7
116,9,Pershing Square North,40.751873,-73.977706,2318,8
117,9,Greenwich Ave & 8 Ave,40.7390169121,-74.0026376103,2189,9
118,9,8 Ave & W 31 St,40.7505853470215,-73.9946848154068,2143,10
